"resource","column_name","data_type","row_count","not_null_proportion","distinct_proportion","distinct_count","is_unique","min","max","avg","median","profiled_at"
stg_tpcds_item,item_sk,integer,9000.000000,1.0,1.0,9000,true,"1","9000",4500.5,"4500.5","2024-05-27 15:12:45.639+02"
stg_tpcds_item,item_id,varchar,9000.000000,1.0,0.5,4500,false,AAAAAAAAAAABAAAA,AAAAAAAAPPPBAAAA,,AAAAAAAAHPJAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,rec_start_date,date,9000.000000,0.9971111111111111,0.0004444444444444,4,false,"1997-10-27","2001-10-27",,"1999-10-28 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_item,rec_end_date,date,9000.000000,0.5,0.0003333333333333,3,false,"1999-10-27","2001-10-26",,"2000-10-26 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_item,item_desc,varchar,9000.000000,0.9967777777777778,0.7502222222222222,6752,false,A,"Youngsters decide well numbers. Just cold countries eat other, young eyes. Special ",,"Major, new difficulties make over blue months. Extreme areas give for the minutes. High, mechanical studies like currently objections. Generations must not enable into the ","2024-05-27 15:12:45.639+02"
stg_tpcds_item,brand,varchar,9000.000000,0.9976666666666667,0.07811111111111112,703,false,amalgamalg #1,univunivamalg #9,,exportibrand #6,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,class,varchar,9000.000000,0.9973333333333333,0.011,99,false,accent,womens watch,,maternity,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,category,varchar,9000.000000,0.9972222222222222,0.0011111111111111111,10,false,Books,Women,,Men,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,manufact,varchar,9000.000000,0.9974444444444445,0.10488888888888889,944,false,able,pripripri,,callypriese,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,size,varchar,9000.000000,0.9976666666666667,0.0007777777777778,7,false,N/A,small,,N/A,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,formulation,varchar,9000.000000,0.9981111111111111,0.7498888888888889,6749,false,"00008255peru72877494",yellow98525476168526,,"5283violet8026030578","2024-05-27 15:12:45.639+02"
stg_tpcds_item,color,varchar,9000.000000,0.9974444444444445,0.010222222222222223,92,false,almond,yellow,,red,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,units,varchar,9000.000000,0.9973333333333333,0.0023333333333333335,21,false,Box,Unknown,,Gross,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,container,varchar,9000.000000,0.9975555555555555,0.0001111111111111,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,product_name,varchar,9000.000000,0.9975555555555555,0.9975555555555555,8978,false,able,pripripripri,,callypripriought,"2024-05-27 15:12:45.639+02"
stg_tpcds_item,current_price,"decimal(7,2)",9000.000000,0.9973333333333333,0.208,1872,false,"0.09","99.99",,"4.19","2024-05-27 15:12:45.639+02"
stg_tpcds_item,wholesale_cost,"decimal(7,2)",9000.000000,0.9972222222222222,0.15911111111111112,1432,false,"0.03","85.83",,"2.36","2024-05-27 15:12:45.639+02"
stg_tpcds_item,brand_id,integer,9000.000000,0.9968888888888889,0.10233333333333333,921,false,"1001001","10016017",5537521.514823897,"6002001.0","2024-05-27 15:12:45.639+02"
stg_tpcds_item,class_id,integer,9000.000000,0.9982222222222222,0.0017777777777777779,16,false,"1","16",5.517698130008904,"4.0","2024-05-27 15:12:45.639+02"
stg_tpcds_item,category_id,integer,9000.000000,0.9976666666666667,0.0011111111111111111,10,false,"1","10",5.507740282882281,"6.0","2024-05-27 15:12:45.639+02"
stg_tpcds_item,manufact_id,integer,9000.000000,0.9978888888888889,0.10644444444444444,958,false,"1","1000",334.48279701592253,"278.0","2024-05-27 15:12:45.639+02"
stg_tpcds_item,manager_id,integer,9000.000000,0.9974444444444445,0.011111111111111112,100,false,"1","100",33.55931825776985,"28.0","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,time_sk,integer,86400.000000,1.0,1.0,86400,true,"0","86399",43199.5,"43199.5","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,time_id,varchar,86400.000000,1.0,1.0,86400,true,AAAAAAAAAAAABAAA,AAAAAAAAPPPPAAAA,,AAAAAAAAHPPPAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,time,integer,86400.000000,1.0,1.0,86400,true,"0","86399",43199.5,"43199.5","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,hour,integer,86400.000000,1.0,0.0002777777777778,24,false,"0","23",11.5,"11.5","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,minute,integer,86400.000000,1.0,0.0006944444444444,60,false,"0","59",29.5,"29.5","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,second,integer,86400.000000,1.0,0.0006944444444444,60,false,"0","59",29.5,"29.5","2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,am_pm,varchar,86400.000000,1.0,0.0000231481481481,2,false,AM,PM,,AM,"2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,shift,varchar,86400.000000,1.0,0.0000347222222222,3,false,first,third,,second,"2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,sub_shift,varchar,86400.000000,1.0,0.0000462962962963,4,false,afternoon,night,,evening,"2024-05-27 15:12:45.639+02"
stg_tpcds_time_dim,meal_time,varchar,86400.000000,1.0,0.0000462962962963,4,false,"",lunch,,"","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,call_center_sk,integer,3.000000,1.0,1.0,3,true,"1","3",2.0,"2.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,call_center_id,varchar,3.000000,1.0,0.6666666666666666,2,false,AAAAAAAABAAAAAAA,AAAAAAAACAAAAAAA,,AAAAAAAACAAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,rec_start_date,date,3.000000,1.0,0.6666666666666666,2,false,"1998-01-01","2001-01-01",,"1998-01-01 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,rec_end_date,date,3.000000,0.3333333333333333,0.3333333333333333,1,false,"2000-12-31","2000-12-31",,"2000-12-31 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,closed_date_sk,integer,3.000000,0.0,0.0,0,false,,,,,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,open_date_sk,integer,3.000000,1.0,0.6666666666666666,2,false,"2450952","2451136",2451074.6666666665,"2451136.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_name,varchar,3.000000,1.0,0.6666666666666666,2,false,Mid Atlantic,NY Metro,,Mid Atlantic,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_class,varchar,3.000000,1.0,0.6666666666666666,2,false,large,medium,,large,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_employees,integer,3.000000,1.0,0.6666666666666666,2,false,"2","6",4.666666666666667,"6.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_sq_ft,integer,3.000000,1.0,1.0,3,true,"1138","4134",2513.3333333333335,"2268.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_hours,varchar,3.000000,1.0,0.6666666666666666,2,false,"8AM-4PM","8AM-8AM",,"8AM-4PM","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_manager,varchar,3.000000,1.0,1.0,3,true,Bob Belcher,Mark Hightower,,Felipe Perkins,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,market_id,integer,3.000000,1.0,0.6666666666666666,2,false,"2","6",3.3333333333333335,"2.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,market_class,varchar,3.000000,1.0,1.0,3,true,Lips know to a units. Open members ought to beat ,Nights may arrange below somewhat interest,,More than other authori,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,market_desc,varchar,3.000000,1.0,0.6666666666666666,2,false,Shared others could not count fully dollars. New members ca,Wrong members must get compatibl,,Wrong members must get compatibl,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_market_manager,varchar,3.000000,1.0,0.6666666666666666,2,false,Julius Durham,Julius Tran,,Julius Durham,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_division,integer,3.000000,1.0,1.0,3,true,"1","5",3.0,"3.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_division_name,varchar,3.000000,1.0,1.0,3,true,anti,pri,,ought,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_company,integer,3.000000,1.0,1.0,3,true,"1","6",3.0,"2.0","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_company_name,varchar,3.000000,1.0,1.0,3,true,able,ought,,cally,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_street_number,varchar,3.000000,1.0,0.6666666666666666,2,false,"306","730",,"306","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_street_name,varchar,3.000000,1.0,0.6666666666666666,2,false,"14th ",Ash Hill,,"14th ","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_street_type,varchar,3.000000,1.0,0.6666666666666666,2,false,Boulevard,Wy,,Wy,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_suite_number,varchar,3.000000,1.0,0.6666666666666666,2,false,Suite 0,Suite 60,,Suite 60,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_city,varchar,3.000000,1.0,0.3333333333333333,1,false,Midway,Midway,,Midway,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_county,varchar,3.000000,1.0,0.3333333333333333,1,false,Williamson County,Williamson County,,Williamson County,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_state,varchar,3.000000,1.0,0.3333333333333333,1,false,TN,TN,,TN,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_zip,varchar,3.000000,1.0,0.3333333333333333,1,false,"31904","31904",,"31904","2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_country,varchar,3.000000,1.0,0.3333333333333333,1,false,United States,United States,,United States,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_gmt_offset,"decimal(5,2)",3.000000,1.0,0.3333333333333333,1,false,-5.00,-5.00,,-5.00,"2024-05-27 15:12:45.639+02"
stg_tpcds_call_center,cc_tax_percentage,"decimal(5,2)",3.000000,1.0,1.0,3,true,"0.01","0.12",,"0.11","2024-05-27 15:12:45.639+02"
stg_tpcds__household_demographics,household_demo_sk,integer,7200.000000,1.0,1.0,7200,true,"1","7200",3600.5,"3600.5","2024-05-27 15:12:45.639+02"
stg_tpcds__household_demographics,income_band_sk,integer,7200.000000,1.0,0.002777777777777778,20,false,"1","20",10.5,"10.5","2024-05-27 15:12:45.639+02"
stg_tpcds__household_demographics,buy_potential,varchar,7200.000000,1.0,0.0008333333333333,6,false,"0-500",Unknown,,"5001-10000","2024-05-27 15:12:45.639+02"
stg_tpcds__household_demographics,dependent_count,integer,7200.000000,1.0,0.001388888888888889,10,false,"0","9",4.5,"4.5","2024-05-27 15:12:45.639+02"
stg_tpcds__household_demographics,vehicle_count,integer,7200.000000,1.0,0.0008333333333333,6,false,-1,"4",1.5,"1.5","2024-05-27 15:12:45.639+02"
stg_tpcds_inventory,date_sk,integer,2349000.000000,1.0,0.0001111111111111,261,false,"2450815","2452635",2451725.0,"2451725.0","2024-05-27 15:12:45.639+02"
stg_tpcds_inventory,item_sk,integer,2349000.000000,1.0,0.0038314176245210726,9000,false,"1","9000",4499.731800766283,"4500.5","2024-05-27 15:12:45.639+02"
stg_tpcds_inventory,warehouse_sk,integer,2349000.000000,1.0,0.0000008514261388,2,false,"1","2",1.5,"1.5","2024-05-27 15:12:45.639+02"
stg_tpcds_inventory,quantity_on_hand,integer,2349000.000000,0.950058748403576,0.0004261387824606,1001,false,"0","1000",500.0719576392399,"500.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returned_date_sk,integer,35432.000000,0.9556051027319937,0.059042673289681644,2092,false,"2450849","2452994",2451967.2821997106,"2451980.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returned_time_sk,integer,35432.000000,0.9546455181756605,0.7640833145179499,27073,false,"20","86381",49075.31586104952,"49731.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,item_sk,integer,35432.000000,1.0,0.24130729284262814,8550,false,"1","9000",4508.191973357417,"4514.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,refunded_customer_sk,integer,35432.000000,0.9569598103409348,0.6939489726800632,24588,false,"2","49992",24957.976936915682,"24965.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,refunded_cdemo_sk,integer,35432.000000,0.9569598103409348,0.9380503499661323,33237,false,"33","960374",479461.9416344708,"479373.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,refunded_hdemo_sk,integer,35432.000000,0.9573267103183563,0.2013998645292391,7136,false,"1","7200",3610.336586084906,"3629.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,refunded_addr_sk,integer,35432.000000,0.9572138180176112,0.5235380447053511,18550,false,"1","25000",12431.904204505248,"12417.5","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returning_customer_sk,integer,35432.000000,0.9550970873786407,0.6929611650485437,24553,false,"2","49992",24986.253745456695,"25027.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returning_cdemo_sk,integer,35432.000000,0.9563106796116505,0.9372036577105441,33207,false,"33","960374",479454.92672057607,"479432.5","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returning_hdemo_sk,integer,35432.000000,0.9550970873786407,0.2013998645292391,7136,false,"1","7200",3608.4687804733903,"3624.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,returning_addr_sk,integer,35432.000000,0.9555768796568074,0.5235098216301648,18549,false,"1","25000",12438.991257605292,"12431.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,web_page_sk,integer,35432.000000,0.9560848950101603,0.0008466922555882,30,false,"1","30",14.734974613295549,"14.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,reason_sk,integer,35432.000000,0.956875141115376,0.0004797922781666,17,false,"1","17",8.994543416705993,"9.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,order_number,integer,35432.000000,1.0,0.5922612327839242,20985,false,"1","30000",14974.860944908558,"14947.5","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,return_quantity,integer,35432.000000,0.955746218107925,0.0028223075186272297,100,false,"1","100",25.727055279943304,"19.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,return_amt,"decimal(7,2)",35432.000000,0.9565929103635132,0.7873673515466245,27898,false,"0.00","21497.88",,"525.14","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,return_tax,"decimal(7,2)",35432.000000,0.9567622488146308,0.3489218785278844,12363,false,"0.00","1833.66",,"16.01","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,return_amt_inc_tax,"decimal(7,2)",35432.000000,0.9561977873109054,0.8424870173854143,29851,false,"0.00","23002.73",,"550.63","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,fee,"decimal(7,2)",35432.000000,0.9562260103860917,0.27187288326936104,9633,false,"0.50","100.00",,"50.46","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,return_ship_cost,"decimal(7,2)",35432.000000,0.9558026642582976,0.6834217656355837,24215,false,"0.00","11690.44",,"259.35","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,refunded_cash,"decimal(7,2)",35432.000000,0.9551817566041996,0.723978324678257,25652,false,"0.00","17806.09",,"195.84","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,reversed_charge,"decimal(7,2)",35432.000000,0.9554639873560623,0.5815646872883269,20606,false,"0.00","13737.29",,"71.39","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,account_credit,"decimal(7,2)",35432.000000,0.9559437796342289,0.5787988259200723,20508,false,"0.00","12543.96",,"69.94","2024-05-27 15:12:45.639+02"
stg_tpcds_web_returns,net_loss,"decimal(7,2)",35432.000000,0.9559155565590427,0.8216583878979453,29113,false,"0.52","11910.44",,"349.61","2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,address_sk,integer,25000.000000,1.0,1.0,25000,true,"1","25000",12500.5,"12500.5","2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,address_id,varchar,25000.000000,1.0,1.0,25000,true,AAAAAAAAAAABAAAA,AAAAAAAAPPPFAAAA,,AAAAAAAAHPPCAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,street_number,varchar,25000.000000,0.96888,0.04,1000,false,"1","999",,"545","2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,street_name,varchar,25000.000000,0.97016,0.22124,5531,false,"10th ",Woodland Williams,,Jefferson 9th,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,street_type,varchar,25000.000000,0.96912,0.0008,20,false,Ave,Wy,,Drive,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,suite_number,varchar,25000.000000,0.9706,0.003,75,false,Suite 0,Suite Y,,Suite A,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,city,varchar,25000.000000,0.96896,0.02232,558,false,Aberdeen,Youngstown,,Macedonia,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,county,varchar,25000.000000,0.96976,0.07368,1842,false,Abbeville County,Ziebach County,,Lake County,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,state,varchar,25000.000000,0.96784,0.00204,51,false,AK,WY,,MS,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,zip,varchar,25000.000000,0.96968,0.11736,2934,false,"00608","99981",,"55038","2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,country,varchar,25000.000000,0.96868,0.00004,1,false,United States,United States,,United States,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,location_type,varchar,25000.000000,0.96944,0.00012,3,false,apartment,single family,,condo,"2024-05-27 15:12:45.639+02"
stg_tpcds_customer_address,gmt_offset,"decimal(5,2)",25000.000000,0.96784,0.00024,6,false,-10.00,-5.00,,-6.00,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,store_sk,integer,6.000000,1.0,1.0,6,true,"1","6",3.5,"3.5","2024-05-27 15:12:45.639+02"
stg_tpcds_store,store_id,varchar,6.000000,1.0,0.5,3,false,AAAAAAAABAAAAAAA,AAAAAAAAEAAAAAAA,,AAAAAAAACAAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,rec_start_date,date,6.000000,1.0,0.6666666666666666,4,false,"1997-03-13","2001-03-13",,"1998-03-13 12:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_store,rec_end_date,date,6.000000,0.5,0.5,3,false,"1999-03-13","2001-03-12",,"2000-03-12 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_store,closed_date_sk,integer,6.000000,0.5,0.5,3,false,"2450910","2451189",2451047.6666666665,"2451044.0","2024-05-27 15:12:45.639+02"
stg_tpcds_store,store_name,varchar,6.000000,1.0,0.8333333333333334,5,false,able,ought,,anti,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,number_employees,integer,6.000000,1.0,0.8333333333333334,5,false,"218","288",242.0,"236.0","2024-05-27 15:12:45.639+02"
stg_tpcds_store,floor_space,integer,6.000000,1.0,1.0,6,true,"5250760","9341467",7590193.833333333,"8292090.5","2024-05-27 15:12:45.639+02"
stg_tpcds_store,hours,varchar,6.000000,1.0,0.16666666666666666,1,false,"8AM-4PM","8AM-4PM",,"8AM-4PM","2024-05-27 15:12:45.639+02"
stg_tpcds_store,manager,varchar,6.000000,1.0,0.5,3,false,Edwin Adams,William Ward,,Edwin Adams,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,market_id,integer,6.000000,1.0,0.8333333333333334,5,false,"2","10",6.5,"7.5","2024-05-27 15:12:45.639+02"
stg_tpcds_store,geography_class,varchar,6.000000,1.0,0.16666666666666666,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,market_desc,varchar,6.000000,1.0,0.6666666666666666,4,false,"Economic shadows may pay over; federal, stupid dru",Results would face m,,"Economic shadows may pay over; federal, stupid dru","2024-05-27 15:12:45.639+02"
stg_tpcds_store,market_manager,varchar,6.000000,1.0,0.5,3,false,Charles Bartley,Thomas Pollack,,David Lamontagne,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,division_id,integer,6.000000,1.0,0.16666666666666666,1,false,"1","1",1.0,"1.0","2024-05-27 15:12:45.639+02"
stg_tpcds_store,division_name,varchar,6.000000,1.0,0.16666666666666666,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,company_id,integer,6.000000,1.0,0.16666666666666666,1,false,"1","1",1.0,"1.0","2024-05-27 15:12:45.639+02"
stg_tpcds_store,company_name,varchar,6.000000,1.0,0.16666666666666666,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,street_number,varchar,6.000000,1.0,0.8333333333333334,5,false,"220","877",,"27","2024-05-27 15:12:45.639+02"
stg_tpcds_store,street_name,varchar,6.000000,1.0,1.0,6,true,"6th ",Sycamore ,,Lee 6th,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,street_type,varchar,6.000000,1.0,1.0,6,true,Court,Wy,,Lane,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,suite_number,varchar,6.000000,1.0,1.0,6,true,Suite 140,Suite T,,Suite 260,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,city,varchar,6.000000,1.0,0.16666666666666666,1,false,Midway,Midway,,Midway,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,county,varchar,6.000000,1.0,0.16666666666666666,1,false,Williamson County,Williamson County,,Williamson County,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,state,varchar,6.000000,1.0,0.16666666666666666,1,false,TN,TN,,TN,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,zip,varchar,6.000000,1.0,0.16666666666666666,1,false,"31904","31904",,"31904","2024-05-27 15:12:45.639+02"
stg_tpcds_store,country,varchar,6.000000,1.0,0.16666666666666666,1,false,United States,United States,,United States,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,gmt_offset,"decimal(5,2)",6.000000,1.0,0.16666666666666666,1,false,-5.00,-5.00,,-5.00,"2024-05-27 15:12:45.639+02"
stg_tpcds_store,tax_percentage,"decimal(5,2)",6.000000,1.0,0.16666666666666666,1,false,"0.03","0.03",,"0.03","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_site_id,integer,15.000000,1.0,1.0,15,true,"1","15",8.0,"8.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_site_code,varchar,15.000000,1.0,0.5333333333333333,8,false,AAAAAAAABAAAAAAA,AAAAAAAAOAAAAAAA,,AAAAAAAAIAAAAAAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_name,varchar,15.000000,1.0,0.2,3,false,site_0,site_2,,site_1,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_class,varchar,15.000000,1.0,0.06666666666666667,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_manager,varchar,15.000000,1.0,0.6666666666666666,10,false,Charles Parker,Tommy Jones,,John Thomas,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_mkt_class,varchar,15.000000,1.0,0.7333333333333333,11,false,Grey lines ought to result indeed centres. Tod,Years arrest quite different contexts; ani,,Open writers find later. Patterns like later labou,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_mkt_desc,varchar,15.000000,1.0,0.9333333333333333,14,false,"Above possible winners shall add sure, beneficial others",Young weeks would resign. Lessons might not assess a,,Patients can maintain. Radical names may bear private procee,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_market_manager,varchar,15.000000,1.0,0.8,12,false,Casey Banks,William Reyes,,Gilbert Chapman,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_company_name,varchar,15.000000,1.0,0.3333333333333333,5,false,able,ought,,anti,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_street_number,varchar,15.000000,1.0,0.7333333333333333,11,false,"303","973",,"805","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_street_name,varchar,15.000000,1.0,1.0,15,true,"11th ",Washington ,,Dogwood Sunset,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_street_type,varchar,15.000000,1.0,0.6666666666666666,10,false,Avenue,Road,,Dr.,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_suite_number,varchar,15.000000,1.0,0.8,12,false,Suite 130,Suite R,,Suite 390,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_city,varchar,15.000000,1.0,0.06666666666666667,1,false,Midway,Midway,,Midway,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_county,varchar,15.000000,1.0,0.06666666666666667,1,false,Williamson County,Williamson County,,Williamson County,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_state,varchar,15.000000,1.0,0.06666666666666667,1,false,TN,TN,,TN,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_zip,varchar,15.000000,1.0,0.06666666666666667,1,false,"31904","31904",,"31904","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_country,varchar,15.000000,1.0,0.06666666666666667,1,false,United States,United States,,United States,"2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,web_tax_percentage,"decimal(5,2)",15.000000,1.0,0.4666666666666667,7,false,"0.00","0.12",,"0.07","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,record_start_date,date,15.000000,1.0,0.26666666666666666,4,false,"1997-08-16","2001-08-16",,"1997-08-16 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,record_end_date,date,15.000000,0.4666666666666667,0.2,3,false,"1999-08-16","2001-08-15",,"2000-08-15 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,open_date_id,integer,15.000000,1.0,0.5333333333333333,8,false,"2450696","2450807",2450752.2,"2450747.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,close_date_id,integer,15.000000,0.8,0.3333333333333333,5,false,"2448871","2449868",2449306.25,"2448973.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,market_id,integer,15.000000,1.0,0.4,6,false,"1","6",3.1333333333333333,"3.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,company_id,integer,15.000000,1.0,0.3333333333333333,5,false,"1","6",3.7333333333333334,"4.0","2024-05-27 15:12:45.639+02"
stg_tpcds_web_site,gmt_offset,"decimal(5,2)",15.000000,1.0,0.06666666666666667,1,false,-5.00,-5.00,,-5.00,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,date_sk,integer,73049.000000,1.0,1.0,73049,true,"2415022","2488070",2451546.0,"2451546.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,date_id,varchar,73049.000000,1.0,1.0,73049,true,AAAAAAAAAAAAFCAA,AAAAAAAAPPPPECAA,,AAAAAAAAHPPOECAA,"2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,date,date,73049.000000,1.0,1.0,73049,true,"1900-01-02","2100-01-01",,"2000-01-02 00:00:00","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,month_seq,integer,73049.000000,1.0,0.03286834864269189,2401,false,"0","2400",1199.5598707716738,"1200.0","2024-05-27 15:12:45.639+02"
stg_tpcds_date_dim,week_seq,integer,73049.000000,1.0,0.14286300976057167,10436,false,"1","10436",5218.2857260195215,"5218.0","2024-05-27 15:12:45.639+02"
